Annual Income,Number of Open Accounts,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership_outlier,Annual Income_outlier,Annual Income_nan,Tax Liens_outlier,Number of Open Accounts_outlier,Bankruptcies_outlier,Years of Credit History_outlier,Maximum Open Credit_outlier,Current Loan Amount_outlier,Current Credit Balance_outlier,Monthly Debt_outlier,Credit Score_nan,Years in current job_nan,Years in current job_1 year,Years in current job_5 years,Years in current job_7 years,Years in current job_9 years,Tax Liens_1.0,Tax Liens_2.0,Bankruptcies_0.0,Bankruptcies_1.0,Bankruptcies_2.0,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Home Mortgage,Own Home,Rent,CreditScoreTLB1,CreditScoreTBNT,AnIMoD,years_cat,Credit Default
1744390.0,18.0,424490.0,0.0,13.0,542960.0,254410.0,23404.0,622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,719.9580419580419,704.9185228604924,121961.83333333334,3,1
984732.0,12.0,235466.0,0.0,32.0,25916.0,190133.0,7123.0,699.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,723.144128113879,729.2101616628175,74938.0,4,0
1956107.0,17.0,487806.0,1.0,16.0,345136.0,305425.0,33254.0,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.2456896551724,701.1,129754.91666666666,3,1
1975050.0,18.0,959926.0,0.0,80.0,283140.0,270256.0,28474.0,751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,719.9580419580419,729.2101616628175,136113.5,2,0
1168386.0,11.0,791868.0,0.0,26.0,599742.0,630534.0,37144.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.4205202312139,704.9185228604924,60221.5,4,0
1168386.0,9.0,429440.0,0.0,32.0,222398.0,244036.0,10244.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,722.9917582417582,729.2101616628175,87121.5,1,0
1432277.0,6.0,478159.0,0.0,32.0,309573.0,591755.0,3569.0,750.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,724.3789682539683,729.2101616628175,115787.41666666669,4,0
2897918.0,13.0,829950.0,0.0,32.0,762608.0,604257.0,40812.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,200681.16666666663,4,0
575016.0,14.0,383812.0,0.0,32.0,199738.0,274132.0,11788.0,708.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,36130.0,4,0
1132704.0,5.0,242594.0,0.0,32.0,136620.0,200507.0,18878.0,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6461538461539,729.2101616628175,75514.0,3,1
581172.0,5.0,296098.0,0.0,32.0,201872.0,184376.0,8543.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6461538461539,729.2101616628175,39888.0,2,0
642105.0,8.0,624052.0,0.0,32.0,250096.0,363793.0,16534.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6175548589341,729.2101616628175,36974.75,3,1
1168386.0,13.0,252670.0,0.0,32.0,131868.0,155800.0,21923.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,721.2881720430107,729.2101616628175,75442.5,3,0
2510755.0,8.0,650496.0,0.0,32.0,782716.0,448305.0,36406.0,703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6175548589341,729.2101616628175,172823.58333333334,4,0
1061454.0,7.0,300740.0,0.0,32.0,309573.0,187264.0,8810.0,733.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,723.1353996737357,729.2101616628175,79644.5,3,0
1168386.0,7.0,464706.0,0.0,43.0,763378.0,313044.0,47280.0,731.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.1353996737357,704.9185228604924,50085.5,3,1
1168386.0,16.0,482064.0,0.0,26.0,358688.0,293094.0,26753.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.1924528301887,729.2101616628175,70612.5,2,0
1168386.0,6.0,565818.0,3.0,32.0,220968.0,333260.0,8667.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.5,88698.5,4,0
1070080.0,17.0,405702.0,0.0,57.0,337348.0,234061.0,24701.0,645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,722.2456896551724,704.9185228604924,64472.33333333333,3,1
782192.0,7.0,188298.0,0.0,45.0,405944.0,209323.0,5690.0,736.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,59492.66666666666,2,0
2089582.0,20.0,470492.0,0.0,57.0,769846.0,283613.0,35349.0,622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,720.1397849462365,704.9185228604924,138782.83333333334,4,1
710087.0,10.0,489148.0,0.0,46.0,328350.0,315153.0,17397.0,683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,720.5843293492696,704.9185228604924,41776.91666666666,3,1
1168386.0,15.0,478159.0,2.0,32.0,560340.0,1663545.0,40215.0,735.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.6996805111821,731.125,57150.5,3,1
1168386.0,11.0,478159.0,0.0,12.0,302764.0,1857117.0,45198.0,731.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,722.4205202312139,729.2101616628175,52167.5,3,1
1519088.0,22.0,1721346.0,1.0,32.0,263846.0,611002.0,28863.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.9795918367347,725.7162872154115,97727.66666666669,4,0
1931369.0,14.0,1909138.0,0.0,32.0,542806.0,504545.0,24512.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,721.302380952381,704.9185228604924,136435.41666666666,4,0
1475198.0,10.0,478159.0,0.0,32.0,309573.0,1132286.0,17543.0,751.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,720.5843293492696,729.2101616628175,105390.16666666669,4,0
3297412.0,13.0,320474.0,4.0,37.0,763620.0,100472.0,31875.0,647.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,721.2881720430107,676.0,242909.3333333333,3,0
1146954.0,12.0,518056.0,0.0,86.0,221342.0,321689.0,19976.0,689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,723.144128113879,704.9185228604924,75603.5,2,1
1902090.0,16.0,1132890.0,0.0,15.0,660726.0,630078.0,14377.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,723.1924528301887,729.2101616628175,144130.5,4,0
739005.0,20.0,2177758.0,0.0,0.0,456808.0,607487.0,9669.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.1397849462365,729.2101616628175,51914.75,3,1
1168386.0,8.0,575586.0,0.0,32.0,538846.0,455335.0,23888.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6175548589341,729.2101616628175,73477.5,2,1
2412297.0,11.0,1378762.0,2.0,32.0,625680.0,883538.0,23118.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,727.9411764705883,177906.75,3,0
1316567.0,17.0,307252.0,0.0,13.0,261338.0,135318.0,28087.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.2456896551724,704.9185228604924,81626.91666666667,2,0
2386875.0,7.0,607398.0,0.0,32.0,486420.0,241300.0,40776.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,723.1353996737357,729.2101616628175,158130.25,2,0
2120096.0,14.0,477950.0,0.0,76.0,357060.0,345496.0,28975.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,147699.66666666666,4,1
2150686.0,9.0,204028.0,0.0,83.0,26334.0,143792.0,4875.0,640.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,174348.83333333334,3,0
1168386.0,4.0,214302.0,1.0,32.0,119064.0,109934.0,5043.0,739.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.0188679245283,725.7162872154115,92322.5,3,0
1168386.0,18.0,598598.0,0.0,32.0,526878.0,414618.0,33054.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,719.9580419580419,729.2101616628175,64311.5,2,0
1168386.0,11.0,894366.0,0.0,60.0,144496.0,610204.0,31043.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,66322.5,4,1
2313288.0,19.0,884268.0,0.0,41.0,321420.0,659832.0,16076.5,715.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.1223021582733,729.2101616628175,176697.5,4,0
982471.0,23.0,575146.0,0.0,31.0,328152.0,212591.0,20141.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,717.8135593220339,729.2101616628175,61731.58333333333,3,0
863208.0,7.0,142164.0,1.0,32.0,226556.0,92568.0,4489.0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,723.1353996737357,701.245508982036,67445.0,4,1
1233898.0,6.0,182490.0,1.0,20.0,309573.0,87628.0,4391.0,727.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,724.3789682539683,726.725,98433.83333333331,4,0
677901.0,11.0,174284.0,0.0,32.0,215050.0,124925.0,14292.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,42199.75,2,0
772749.0,9.0,575124.0,0.0,19.0,167882.0,152988.0,7792.0,729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,56603.75,3,0
2780137.0,24.0,2045384.0,0.0,65.0,457930.0,731310.0,26180.0,748.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.3,729.2101616628175,205498.0833333333,3,0
1168386.0,10.0,361218.0,1.0,32.0,239140.0,163457.0,17055.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,720.5843293492696,725.7162872154115,80310.5,4,1
996778.0,7.0,972928.0,0.0,32.0,161040.0,641117.0,18025.0,747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,65039.83333333333,4,0
1168386.0,5.0,478159.0,0.0,14.0,309573.0,209323.0,9535.0,733.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6461538461539,729.2101616628175,87830.5,2,0
2056560.0,14.0,1071488.0,0.0,19.0,497904.0,861536.0,23308.0,711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,148072.0,2,1
2362080.0,26.0,383130.0,0.0,32.0,753764.0,260072.0,16790.0,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,712.1666666666666,729.2101616628175,180050.0,4,0
982471.0,16.0,952380.0,0.0,66.0,109384.0,515717.0,22679.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1924528301887,729.2101616628175,59193.58333333333,3,0
929100.0,13.0,268664.0,0.0,32.0,262394.0,88179.0,23924.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,53501.0,4,0
1547512.0,9.0,474914.0,0.0,32.0,335984.0,224352.0,12251.0,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,722.9917582417582,704.9185228604924,116708.33333333331,2,1
1008520.0,5.0,226732.0,0.0,32.0,132198.0,109668.0,3194.0,712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6461538461539,729.2101616628175,80849.33333333333,3,0
743128.0,10.0,359612.0,0.0,32.0,173712.0,150309.0,3678.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,720.5843293492696,729.2101616628175,58249.333333333336,4,0
463790.0,6.0,288442.0,0.0,32.0,309573.0,157700.0,5063.0,738.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,33586.166666666664,4,0
1438680.0,12.0,1156958.0,0.0,32.0,444224.0,705432.0,18703.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.144128113879,729.2101616628175,101187.0,3,0
646456.0,5.0,497772.0,1.0,32.0,44022.0,377017.0,16700.0,725.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,723.6461538461539,725.7162872154115,37171.333333333336,3,1
1168386.0,7.0,90156.0,1.0,32.0,102718.0,55423.0,21806.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,725.7162872154115,75559.5,2,0
2669044.0,4.0,333300.0,0.0,32.0,551870.0,210121.0,5516.0,731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.0188679245283,729.2101616628175,216904.3333333333,3,0
1003124.0,5.0,347908.0,0.0,32.0,536074.0,147535.0,3068.0,747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6461538461539,729.2101616628175,80525.66666666667,2,0
1168386.0,3.0,115148.0,0.0,32.0,110770.0,81434.0,7244.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,720.9052631578948,729.2101616628175,90121.5,2,0
1088339.0,16.0,1867866.0,0.0,32.0,105380.0,462973.0,16479.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.1924528301887,704.9185228604924,74215.91666666667,4,1
2174911.0,14.0,478159.0,0.0,32.0,780010.0,1358880.0,34617.0,695.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,721.302380952381,704.9185228604924,146625.58333333334,2,0
1168386.0,10.0,478159.0,0.0,32.0,672078.0,209323.0,8860.0,731.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,720.5843293492696,704.9185228604924,88505.5,2,0
1168386.0,6.0,478159.0,0.0,34.0,66176.0,28120.0,5449.0,731.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,91916.5,4,1
1577703.0,11.0,225764.0,0.0,24.0,139700.0,62206.0,16960.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,114515.25,3,1
930335.0,6.0,166166.0,1.0,32.0,134662.0,39748.0,10931.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,724.3789682539683,725.5441176470588,66596.91666666667,2,0
1123128.0,11.0,715990.0,0.0,32.0,343860.0,554040.0,22369.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.4205202312139,729.2101616628175,71225.0,3,0
1168386.0,10.0,531806.0,0.0,32.0,112046.0,293493.0,11611.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,720.5843293492696,729.2101616628175,85754.5,2,0
839610.0,11.0,270072.0,0.0,32.0,226842.0,207594.0,14343.0,731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,722.4205202312139,704.9185228604924,55624.5,2,0
1776671.0,15.0,683584.0,0.0,32.0,559020.0,466393.0,45305.0,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.6996805111821,729.2101616628175,102750.91666666666,4,1
1651822.0,16.0,859760.0,0.0,32.0,787556.0,683107.0,44324.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1924528301887,729.2101616628175,93327.83333333334,2,1
934135.0,16.0,499620.0,0.0,50.0,324500.0,220058.0,14557.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1924528301887,729.2101616628175,63287.58333333333,3,0
1265742.0,9.0,765644.0,0.0,50.0,573122.0,276412.0,11075.0,683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.9917582417582,704.9185228604924,94403.5,3,0
839610.0,9.0,170654.0,0.0,32.0,129624.0,82821.0,9726.0,714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,60241.5,1,0
1058186.0,7.0,258742.0,0.0,30.0,517858.0,94734.0,11199.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,76983.16666666667,3,0
1168386.0,6.0,239382.0,0.0,32.0,172546.0,164977.0,9966.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,87399.5,2,1
2237592.0,11.0,267564.0,0.0,28.0,440462.0,143735.0,16502.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,169964.0,3,0
1168386.0,12.0,393998.0,0.0,27.0,67166.0,261668.0,9589.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.144128113879,729.2101616628175,87776.5,2,0
1168386.0,6.0,393822.0,0.0,27.0,439956.0,334001.0,14692.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,82673.5,4,1
1046159.0,13.0,467104.0,0.0,81.0,220242.0,264233.0,21533.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,65646.91666666667,3,0
1812771.0,10.0,620026.0,0.0,32.0,552376.0,69084.0,9880.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,720.5843293492696,704.9185228604924,141184.25,3,1
1058566.0,18.0,1586508.0,0.0,32.0,218878.0,175389.0,13056.0,742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,719.9580419580419,729.2101616628175,75157.83333333333,4,1
1168386.0,4.0,478159.0,0.0,50.0,134024.0,209323.0,16076.5,731.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.0188679245283,729.2101616628175,81289.0,2,0
1377576.0,12.0,341594.0,0.0,23.0,553850.0,81719.0,22730.0,715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.144128113879,704.9185228604924,92068.0,4,0
869877.0,6.0,277288.0,0.0,32.0,88418.0,56753.0,8503.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,63986.75,2,0
